Hour,Day,Month,Year,PM2.5,Mean,AQI,PM10,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
1,3,7,2018,52.85,51.27,224.0,234.9499999999989,0.7526315789473684,24.578947368421048,86.10526315789473,2.0,50.0,790.25,0.02500001571800001,262952.0,276.1169000244141,60.00333999633789,721.375
2,3,7,2018,53.2,50.44333333333334,224.0,234.9499999999989,0.7578947368421053,25.73684210526316,81.3157894736842,2.0,50.0,790.25,0.02500001571800001,262952.0,276.1169000244141,60.00333999633789,721.375
3,3,7,2018,53.55,49.96166666666666,224.0,234.9499999999989,0.7631578947368421,26.894736842105264,76.52631578947368,2.0,50.00041218996048,795.125,0.025000015932001168,262604.0,276.1566998291015,60.00416399383545,765.9375
4,3,7,2018,53.9,49.825,209.57894736842098,234.9499999999989,0.768421052631579,28.052631578947373,71.73684210526315,2.0,50.00041218996048,795.125,0.025000015932001168,262604.0,276.1566998291015,60.00416399383545,765.9375
5,3,7,2018,54.25,50.13333333333333,187.31578947368425,234.9499999999989,0.7736842105263159,29.21052631578948,66.94736842105263,2.0,50.00041218996048,795.125,0.025000015932001168,262604.0,276.1566998291015,60.00416399383545,765.9375
6,3,7,2018,54.6,49.98666666666667,165.05263157894734,234.9499999999989,0.7789473684210526,30.36842105263158,62.157894736842096,2.0,50.00041218996048,795.7468749999999,0.025000015163000683,262236.0,276.1854998779297,60.00419199371338,776.75
7,3,7,2018,54.95,50.31833333333334,142.78947368421052,234.9499999999989,0.7842105263157895,31.52631578947368,57.368421052631575,2.0,50.00041218996048,795.7468749999999,0.025000015163000683,262236.0,276.1854998779297,60.00419199371338,776.75
8,3,7,2018,55.3,51.02833333333333,120.5263157894737,215.08333333333337,0.7894736842105263,32.6842105263158,52.57894736842106,2.0,50.00041218996048,795.7468749999999,0.025000015163000683,262236.0,276.1854998779297,60.00419199371338,776.75
9,3,7,2018,55.65,51.65,98.2631578947368,192.5,0.7947368421052632,33.8421052631579,47.78947368421052,2.0,50.00003749847412,795.7468749999999,0.02500001513900049,261944.0,276.1911999511718,60.00275199127197,739.8125
10,3,7,2018,56.0,52.35,76.0,169.91666666666669,0.8,35.0,43.0,2.0,50.00003749847412,795.7468749999999,0.02500001513900049,261944.0,276.1911999511718,60.00275199127197,739.8125
11,3,7,2018,61.0,53.21666666666667,83.0,147.33333333333337,0.8,33.0,63.0,2.0,50.00003749847412,795.7468749999999,0.02500001513900049,261944.0,276.1911999511718,60.00275199127197,739.8125
12,3,7,2018,62.0,54.15,84.0,124.75,0.8,24.0,107.0,2.0,50.0,795.7468749999999,0.0250000159920007,262052.0,276.1677999877929,60.00206799316406,685.3125
13,3,7,2018,59.0,54.68333333333334,80.0,102.16666666666669,0.8,18.0,146.0,2.0,50.0,795.7468749999999,0.0250000159920007,262052.0,276.1677999877929,60.00206799316406,685.3125
14,3,7,2018,63.0,55.11666666666667,85.0,79.58333333333337,0.8,14.0,180.0,2.0,50.0,795.7468749999999,0.0250000159920007,262052.0,276.1677999877929,60.00206799316406,685.3125
15,3,7,2018,56.0,55.21666666666667,84.0,57.0,0.7,11.0,181.0,2.0,50.00021875381471,794.0,0.02500001606300101,262108.0,276.15119995117186,60.00514799499512,685.0
16,3,7,2018,61.0,55.25,83.0,58.5,0.8,12.0,181.0,2.0,50.00021875381471,794.0,0.02500001606300101,262108.0,276.15119995117186,60.00514799499512,685.0
17,3,7,2018,59.0,54.81666666666667,86.0,60.0,0.8,15.0,181.0,2.0,50.00021875381471,794.0,0.02500001606300101,262108.0,276.15119995117186,60.00514799499512,685.0
18,3,7,2018,56.0,54.68333333333334,85.0,64.0,0.9,22.0,181.0,2.0,50.00039999961853,791.5,0.025000014907000587,262032.0,276.1369998168945,60.00177199554443,685.0
19,3,7,2018,59.0,54.61666666666667,80.0,71.0,0.8,23.0,181.0,2.0,50.00039999961853,791.5,0.025000014907000587,262032.0,276.1369998168945,60.00177199554443,685.0
20,3,7,2018,59.0,54.95,80.0,79.0,0.8,30.0,165.0,2.0,50.00039999961853,791.5,0.025000014907000587,262032.0,276.1369998168945,60.00177199554443,685.0
21,3,7,2018,61.0,55.33833333333334,83.0,79.0,0.8,37.0,146.0,2.0,50.0,789.8125,0.025000015269000083,262212.0,276.1235998535156,60.00175199127197,686.6875
