year,month,day,site_id,original_lat,original_lon,nearest_lat,nearest_lon,distance,O3,NO2,SO2,NOXasNO2,PM2.5,PM10,2m_temperature,surface_pressure,evaporation,total_precipitation,u10,v10,wind_speed,wind_angle
2016,1,1,NEWC [AQ],54.97825,-1.610528,54.94,-1.7799999999999994,11.661438277079789,24.37,10.27,0.54,12.42,7.77,24.46,277.11951,99577.095,-0.000145325205,2.0205975e-05,-4.3551636,4.89422785,6.551405668288339,138.33548510656277
2016,1,2,NEWC [AQ],54.97825,-1.610528,54.94,-1.7799999999999994,11.661438277079789,20.51,6.74,0.11,8.5,8.06,26.37,280.99365,98193.595,-7.7314442e-05,0.000312469215,-5.705781849999999,2.7526750499999997,6.3350743050639835,115.75433856864748
2016,1,3,NEWC [AQ],54.97825,-1.610528,54.94,-1.7799999999999994,11.661438277079789,27.15,6.76,0.23,8.34,4.89,11.59,280.053405,96607.4675,-0.00011004879999999999,0.00167101355,-5.679535,4.30478785,7.126592190502598,127.16020725561478
2016,1,4,NEWC [AQ],54.97825,-1.610528,54.94,-1.7799999999999994,11.661438277079789,23.27,8.21,0.19,10.28,6.68,16.29,279.93213000000003,96289.655,-0.000114646505,0.00064393118,-6.126946,2.25186205,6.527660375597539,110.18010520796167
2016,1,5,NEWC [AQ],54.97825,-1.610528,54.94,-1.7799999999999994,11.661438277079789,19.33,9.62,0.22,11.85,5.54,15.02,280.132565,96798.47,-7.01785325e-05,0.0015656182,-5.98458675,0.00989342,5.984594927648392,90.09471843558606
2016,1,6,NEWC [AQ],54.97825,-1.610528,54.94,-1.7799999999999994,11.661438277079789,14.67,7.88,0.14,10.32,7.6,17.72,279.0531,97674.03,-0.00011264917,0.000254987615,-5.768671,2.9208905,6.4660008056936755,116.85477253396087
2016,1,7,NEWC [AQ],54.97825,-1.610528,54.94,-1.7799999999999994,11.661438277079789,23.47,6.46,0.19,8.24,5.87,15.04,278.53314,96375.2175,-0.00021383725,0.0020295381500000003,3.6469726,0.8076958999999999,3.735342261698059,257.5122566370601
2016,1,8,NEWC [AQ],54.97825,-1.610528,54.94,-1.7799999999999994,11.661438277079789,22.42,11.41,0.27,13.9,5.17,17.79,276.17627000000005,97306.625,-5.8368080999999996e-05,0.00106933283,0.6191254,2.45813705,2.5349071023427787,194.13691730879378
2016,1,9,NEWC [AQ],54.97825,-1.610528,54.94,-1.7799999999999994,11.661438277079789,12.62,15.61,0.52,19.25,8.98,13.24,278.30640000000005,96510.435,-2.9064132800000002e-05,0.00087406588,-2.69358685,2.51020145,3.6819181737343136,132.9816890299706
2016,1,10,NEWC [AQ],54.97825,-1.610528,54.94,-1.7799999999999994,11.661438277079789,23.47,7.4,0.28,9.06,4.17,8.29,277.89661,95585.375,-0.000190172925,0.0007134676064999999,6.3956523,6.3044072,8.980529966873176,225.41164131399864
