year,month,day,site_id,original_lat,original_lon,nearest_lat,nearest_lon,distance,O3,NO2,SO2,NOXasNO2,PM2.5,PM10,2m_temperature,surface_pressure,evaporation,total_precipitation,u10,v10,wind_speed,wind_angle
2016,9,18,REA5 [AQ],51.454896,-0.940382,51.44,-0.7799999999999994,11.272304638825942,29.4,5.51,0.15,6.28,13.44,21.87,290.86523,101031.0,-0.00043513742500000003,9.50694065e-06,1.09327675,-1.4365969,1.8052879840014924,217.2718043274434
2016,9,19,REA5 [AQ],51.454896,-0.940382,51.44,-0.7799999999999994,11.272304638825942,20.91,8.14,0.33,9.69,16.25,23.77,289.272765,101091.25,-0.00031281996,0.0007746489500000001,0.242736815,-1.5778675,1.596429456290692,188.74573548607142
2016,9,20,REA5 [AQ],51.454896,-0.940382,51.44,-0.7799999999999994,11.272304638825942,23.28,6.26,0.19,7.36,6.9,12.0,289.34595,100906.315,-0.00029641133499999997,0.00038823486000000003,-0.76085615,-1.5320201,1.710551860598454,153.58935614596533
2016,9,21,REA5 [AQ],51.454896,-0.940382,51.44,-0.7799999999999994,11.272304638825942,24.17,11.29,0.31,13.35,17.1,23.35,291.55725,100648.7175,-0.000439355835,0.00013399124500000002,-0.789028665,2.9642090999999997,3.0674259278284928,165.09433916398183
2016,9,22,REA5 [AQ],51.454896,-0.940382,51.44,-0.7799999999999994,11.272304638825942,31.24,6.34,0.26,7.31,12.58,19.1,290.251585,100872.97,-0.000454152235,0.000116586686,2.57583535,2.0533981,3.294141998668733,231.43893416681902
2016,9,23,REA5 [AQ],51.454896,-0.940382,51.44,-0.7799999999999994,11.272304638825942,33.12,6.89,0.34,7.91,6.3,14.85,289.32117,101353.6575,-0.00053326822,6.556511e-07,1.1605815750000001,2.5487964,2.8005914876829934,204.4819073785519
2016,9,24,REA5 [AQ],51.454896,-0.940382,51.44,-0.7799999999999994,11.272304638825942,40.6,3.49,0.18,3.96,5.25,9.58,292.88714,100409.3425,-0.00051223441,0.0,-0.25451041500000005,6.4814901,6.486485139714843,177.7513065082044
2016,9,25,REA5 [AQ],51.454896,-0.940382,51.44,-0.7799999999999994,11.272304638825942,30.47,4.23,0.19,4.93,5.55,18.37,288.94464,100621.78,-0.00045269367000000003,4.8786400000000004e-05,4.5449171,2.5031165,5.188628302205186,241.1561919379341
2016,9,26,REA5 [AQ],51.454896,-0.940382,51.44,-0.7799999999999994,11.272304638825942,28.48,4.41,0.26,5.17,6.09,23.51,288.52679,101060.0325,-0.00036160823,0.00022169734,0.20522404000000002,3.3818461500000003,3.3880673383012545,183.47267998314157
2016,9,27,REA5 [AQ],51.454896,-0.940382,51.44,-0.7799999999999994,11.272304638825942,26.34,5.25,0.22,6.28,6.28,15.33,290.737915,101197.375,-0.000131612875,4.41074375e-05,2.52097625,3.8750772,4.622936789425516,213.0464802032875
