year,month,day,site_id,original_lat,original_lon,nearest_lat,nearest_lon,distance,O3,NO2,SO2,NOXasNO2,PM2.5,PM10,2m_temperature,surface_pressure,evaporation,total_precipitation,u10,v10,wind_speed,wind_angle
2016,1,1,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,28.62,3.78,0.06,3.96,6.19,18.83,277.21106,99553.72,-8.959486e-05,0.000201642515,-5.32550045,3.1798725,6.202623973707132,120.84155371718978
2016,1,2,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,23.31,3.47,0.01,3.79,5.51,9.25,281.69415000000004,97980.595,-5.1565234999999995e-05,0.000293157315,-4.77023505,-0.016001700000000008,4.770261888686133,90.19219732917585
2016,1,3,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,30.16,3.84,0.01,3.95,4.34,8.16,279.61054,96547.9075,-9.385124000000001e-05,0.00225007265,-2.9966736000000003,3.6428006,4.716995746902611,140.5582931351865
2016,1,4,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,25.62,6.38,0.0,6.69,7.34,14.02,279.42181500000004,96196.845,-5.0347997e-05,0.00023942423999999998,-2.9475026,1.77529955,3.440851648827215,121.06082271661413
2016,1,5,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,13.9,8.94,0.02,9.59,8.17,10.87,279.92701,96701.22,-4.4131301749999995e-05,0.000265998545,-1.9494305,0.510625825,2.015196766444205,104.67806247779271
2016,1,6,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,19.65,5.97,0.02,6.11,10.66,15.0,279.63977,97645.8425,-5.21430045e-05,7.658346500000001e-05,-1.8212834,1.02049985,2.0877004495294775,119.26274213515669
2016,1,7,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,28.72,3.1,0.03,3.19,3.82,16.7,278.48810000000003,96739.5325,-0.00011143646999999999,0.000875651841,7.8955078499999996,-0.83952095,7.940015090344635,263.93060537097847
2016,1,8,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,35.23,1.84,0.03,1.9,3.45,13.79,278.294075,97568.0625,-7.7069041e-05,0.00041663217149999997,1.8886566,3.9904858,4.414861342412149,205.32772072549542
2016,1,9,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,27.5,5.4,0.0,5.66,5.28,8.96,280.179685,96529.625,-3.5799457499999995e-05,0.00225406245,-1.9228348999999998,4.90241335,5.266018487141516,158.58379057422303
2016,1,10,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,33.99,1.12,0.02,1.17,2.48,5.28,277.63732500000003,96248.75,-0.0001407681285,8.11517225e-05,3.5191874,4.66012,5.839640260385802,217.05904379368448
2016,1,11,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,23.49,6.32,0.01,6.69,9.85,17.52,275.80029,96325.655,-2.937275e-05,3.57285145e-05,2.1960420000000003,-0.45376584500000006,2.2424325871366935,258.32533486267465
2016,1,12,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,24.14,2.37,0.02,2.51,4.5,11.69,277.64190499999995,97822.25,-0.00011108175500000001,0.000628590605,4.6605310499999995,-2.4849229,5.281608797228219,241.93415271728924
2016,1,13,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,32.55,3.03,0.03,3.18,4.07,16.7,276.5171,99087.72,-7.9765568e-05,0.0001608133315,1.73799227,3.73201845,4.116865171671299,204.97128545299734
2016,1,14,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,34.44,2.06,0.04,2.11,4.51,11.71,274.93262000000004,98862.595,-0.000171603285,0.00038141012350000004,5.3379081500000005,-5.1294728,7.403023343457473,226.14077129775745
2016,1,15,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,36.1,1.51,0.01,1.6,3.88,22.17,275.928225,100212.905,-5.64687635e-05,3.1888484750000005e-05,3.7894045,-1.87242415,4.226766927821248,243.70505784027247
2016,1,16,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,37.0,2.02,0.17,2.12,3.8,15.85,274.26416,100924.19,-4.53565734e-05,9.343028e-05,0.869322753,0.00916148,0.8693710264319195,269.3962027282265
2016,1,17,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,26.47,7.39,0.27,7.71,10.47,19.38,274.12244,100414.0625,-5.7777739e-05,7.05867995e-05,-2.2769741999999997,3.8857081000000004,4.503702803901613,149.63025432434787
2016,1,18,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,18.57,8.41,0.06,8.88,15.93,25.23,275.90686000000005,99461.625,-6.46549725e-05,9.32514685e-05,-1.3295369,2.3795714500000003,2.725807890170676,150.80661709768665
2016,1,19,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,20.99,4.75,0.12,5.05,16.4,24.09,276.32372999999995,99792.595,-3.4205033500000004e-05,7.213652e-05,-0.1924262025,-0.7239914000000001,0.749127085802223,165.11574424163115
2016,1,20,LB [AQ],53.40337,-1.752006,53.44,-1.7799999999999994,4.481421708710326,9.92,12.42,0.81,22.51,26.25,33.08,275.50403,100098.685,-4.2208938e-05,0.0,-0.5049124,1.0452113,1.1607769782871515,154.21610866391222
